"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Jun 04 23:28:15 GMT 2024","Tue Jun 04 23:28:16 GMT 2024","611","","","Home Page","","","validate the page title",""
"skipped","Tue Jun 04 23:28:16 GMT 2024","Tue Jun 04 23:28:16 GMT 2024","0","","","Home Page","","","should admin radio button is present",""
"failed","Tue Jun 04 23:28:16 GMT 2024","Tue Jun 04 23:28:17 GMT 2024","846","","","Demo page","","","validation",""
"passed","Tue Jun 04 23:28:11 GMT 2024","Tue Jun 04 23:28:12 GMT 2024","1116","","","","","","get started link",""
"skipped","Tue Jun 04 23:28:16 GMT 2024","Tue Jun 04 23:28:16 GMT 2024","1","","","Home Page","","","validate the free link is visible or not",""
"failed","Tue Jun 04 23:28:10 GMT 2024","Tue Jun 04 23:28:11 GMT 2024","851","","","","","","@web Error validation",""
"failed","Tue Jun 04 23:28:17 GMT 2024","Tue Jun 04 23:28:18 GMT 2024","839","","","Demo page","","","validation of screen shot",""
"failed","Tue Jun 04 23:28:09 GMT 2024","Tue Jun 04 23:28:10 GMT 2024","859","","","","","","Different types of locator",""
"passed","Tue Jun 04 23:28:12 GMT 2024","Tue Jun 04 23:28:15 GMT 2024","3110","","","","","","@UI Locator",""
"failed","Tue Jun 04 23:28:07 GMT 2024","Tue Jun 04 23:28:08 GMT 2024","1056","","","","","","Child window handling",""
