"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 26 23:27:14 GMT 2024","Fri Jul 26 23:27:17 GMT 2024","3095","","","","","","@UI Locator",""
"skipped","Fri Jul 26 23:27:18 GMT 2024","Fri Jul 26 23:27:18 GMT 2024","1","","","Home Page","","","validate the free link is visible or not",""
"failed","Fri Jul 26 23:27:11 GMT 2024","Fri Jul 26 23:27:11 GMT 2024","834","","","","","","Different types of locator",""
"passed","Fri Jul 26 23:27:13 GMT 2024","Fri Jul 26 23:27:14 GMT 2024","1196","","","","","","get started link",""
"skipped","Fri Jul 26 23:27:18 GMT 2024","Fri Jul 26 23:27:18 GMT 2024","0","","","Home Page","","","should admin radio button is present",""
"failed","Fri Jul 26 23:27:17 GMT 2024","Fri Jul 26 23:27:18 GMT 2024","572","","","Home Page","","","validate the page title",""
"failed","Fri Jul 26 23:27:18 GMT 2024","Fri Jul 26 23:27:19 GMT 2024","831","","","Demo page","","","validation",""
"failed","Fri Jul 26 23:27:12 GMT 2024","Fri Jul 26 23:27:12 GMT 2024","823","","","","","","@web Error validation",""
"failed","Fri Jul 26 23:27:09 GMT 2024","Fri Jul 26 23:27:10 GMT 2024","992","","","","","","Child window handling",""
"failed","Fri Jul 26 23:27:19 GMT 2024","Fri Jul 26 23:27:20 GMT 2024","852","","","Demo page","","","validation of screen shot",""
