"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 19 23:27:23 GMT 2024","Mon Feb 19 23:27:25 GMT 2024","2432","","","Home Page","","","validate the page title",""
"passed","Mon Feb 19 23:27:11 GMT 2024","Mon Feb 19 23:27:15 GMT 2024","4013","","","","","","@web Error validation",""
"passed","Mon Feb 19 23:27:08 GMT 2024","Mon Feb 19 23:27:11 GMT 2024","3675","","","","","","Different types of locator",""
"passed","Mon Feb 19 23:27:27 GMT 2024","Mon Feb 19 23:27:34 GMT 2024","7422","","","Demo page","","","validation",""
"passed","Mon Feb 19 23:27:25 GMT 2024","Mon Feb 19 23:27:26 GMT 2024","691","","","Home Page","","","validate the free link is visible or not",""
"passed","Mon Feb 19 23:27:00 GMT 2024","Mon Feb 19 23:27:08 GMT 2024","7928","","","","","","Child window handling",""
"passed","Mon Feb 19 23:27:26 GMT 2024","Mon Feb 19 23:27:27 GMT 2024","823","","","Home Page","","","should admin radio button is present",""
"passed","Mon Feb 19 23:27:34 GMT 2024","Mon Feb 19 23:27:41 GMT 2024","6559","","","Demo page","","","validation of screen shot",""
"passed","Mon Feb 19 23:27:18 GMT 2024","Mon Feb 19 23:27:23 GMT 2024","5036","","","","","","@UI Locator",""
"passed","Mon Feb 19 23:27:15 GMT 2024","Mon Feb 19 23:27:18 GMT 2024","2199","","","","","","get started link",""
