"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 18 23:27:59 GMT 2024","Tue Jun 18 23:28:03 GMT 2024","4083","","","","","","@UI Locator",""
"passed","Tue Jun 18 23:27:58 GMT 2024","Tue Jun 18 23:27:59 GMT 2024","1096","","","","","","get started link",""
"failed","Tue Jun 18 23:28:03 GMT 2024","Tue Jun 18 23:28:04 GMT 2024","643","","","Home Page","","","validate the page title",""
"skipped","Tue Jun 18 23:28:04 GMT 2024","Tue Jun 18 23:28:04 GMT 2024","0","","","Home Page","","","should admin radio button is present",""
"failed","Tue Jun 18 23:28:04 GMT 2024","Tue Jun 18 23:28:05 GMT 2024","884","","","Demo page","","","validation",""
"failed","Tue Jun 18 23:27:52 GMT 2024","Tue Jun 18 23:27:55 GMT 2024","3326","","","","","","Child window handling",""
"failed","Tue Jun 18 23:27:56 GMT 2024","Tue Jun 18 23:27:57 GMT 2024","867","","","","","","Different types of locator",""
"failed","Tue Jun 18 23:27:57 GMT 2024","Tue Jun 18 23:27:58 GMT 2024","897","","","","","","@web Error validation",""
"failed","Tue Jun 18 23:28:05 GMT 2024","Tue Jun 18 23:28:06 GMT 2024","871","","","Demo page","","","validation of screen shot",""
"skipped","Tue Jun 18 23:28:04 GMT 2024","Tue Jun 18 23:28:04 GMT 2024","1","","","Home Page","","","validate the free link is visible or not",""
