"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 25 23:27:51 GMT 2024","Mon Mar 25 23:27:54 GMT 2024","3450","","","","","","Different types of locator",""
"passed","Mon Mar 25 23:28:03 GMT 2024","Mon Mar 25 23:28:06 GMT 2024","2618","","","Home Page","","","validate the page title",""
"passed","Mon Mar 25 23:27:58 GMT 2024","Mon Mar 25 23:28:00 GMT 2024","1560","","","","","","get started link",""
"passed","Mon Mar 25 23:28:08 GMT 2024","Mon Mar 25 23:28:13 GMT 2024","5261","","","Demo page","","","validation",""
"passed","Mon Mar 25 23:28:00 GMT 2024","Mon Mar 25 23:28:03 GMT 2024","3783","","","","","","@UI Locator",""
"passed","Mon Mar 25 23:28:06 GMT 2024","Mon Mar 25 23:28:07 GMT 2024","856","","","Home Page","","","validate the free link is visible or not",""
"passed","Mon Mar 25 23:28:07 GMT 2024","Mon Mar 25 23:28:08 GMT 2024","907","","","Home Page","","","should admin radio button is present",""
"passed","Mon Mar 25 23:28:13 GMT 2024","Mon Mar 25 23:28:19 GMT 2024","5756","","","Demo page","","","validation of screen shot",""
"passed","Mon Mar 25 23:27:46 GMT 2024","Mon Mar 25 23:27:51 GMT 2024","4531","","","","","","Child window handling",""
"passed","Mon Mar 25 23:27:54 GMT 2024","Mon Mar 25 23:27:58 GMT 2024","3962","","","","","","@web Error validation",""
