"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","911","Child window handling","","Tue Dec 24 23:29:09 GMT 2024","failed","Tue Dec 24 23:29:10 GMT 2024","","","",""
"","0","should admin radio button is present","","Tue Dec 24 23:29:15 GMT 2024","skipped","Tue Dec 24 23:29:15 GMT 2024","Home Page","","",""
"","834","Different types of locator","","Tue Dec 24 23:29:10 GMT 2024","failed","Tue Dec 24 23:29:11 GMT 2024","","","",""
"","1066","get started link","","Tue Dec 24 23:29:12 GMT 2024","passed","Tue Dec 24 23:29:13 GMT 2024","","","",""
"","605","validate the page title","","Tue Dec 24 23:29:15 GMT 2024","failed","Tue Dec 24 23:29:15 GMT 2024","Home Page","","",""
"","816","validation of screen shot","","Tue Dec 24 23:29:17 GMT 2024","failed","Tue Dec 24 23:29:18 GMT 2024","Demo page","","",""
"","823","@web Error validation","","Tue Dec 24 23:29:11 GMT 2024","failed","Tue Dec 24 23:29:12 GMT 2024","","","",""
"","1","validate the free link is visible or not","","Tue Dec 24 23:29:15 GMT 2024","skipped","Tue Dec 24 23:29:15 GMT 2024","Home Page","","",""
"","836","validation","","Tue Dec 24 23:29:16 GMT 2024","failed","Tue Dec 24 23:29:17 GMT 2024","Demo page","","",""
"","1599","@UI Locator","","Tue Dec 24 23:29:13 GMT 2024","passed","Tue Dec 24 23:29:15 GMT 2024","","","",""
