"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","validate the free link is visible or not","","Tue Jan 14 23:28:35 GMT 2025","skipped","Tue Jan 14 23:28:35 GMT 2025","Home Page","","",""
"","1037","get started link","","Tue Jan 14 23:28:32 GMT 2025","passed","Tue Jan 14 23:28:33 GMT 2025","","","",""
"","1505","@UI Locator","","Tue Jan 14 23:28:33 GMT 2025","passed","Tue Jan 14 23:28:35 GMT 2025","","","",""
"","783","@web Error validation","","Tue Jan 14 23:28:31 GMT 2025","failed","Tue Jan 14 23:28:32 GMT 2025","","","",""
"","832","Child window handling","","Tue Jan 14 23:28:27 GMT 2025","failed","Tue Jan 14 23:28:28 GMT 2025","","","",""
"","790","validation","","Tue Jan 14 23:28:36 GMT 2025","failed","Tue Jan 14 23:28:36 GMT 2025","Demo page","","",""
"","2514","Different types of locator","","Tue Jan 14 23:28:28 GMT 2025","failed","Tue Jan 14 23:28:31 GMT 2025","","","",""
"","587","validate the page title","","Tue Jan 14 23:28:35 GMT 2025","failed","Tue Jan 14 23:28:35 GMT 2025","Home Page","","",""
"","0","should admin radio button is present","","Tue Jan 14 23:28:35 GMT 2025","skipped","Tue Jan 14 23:28:35 GMT 2025","Home Page","","",""
"","791","validation of screen shot","","Tue Jan 14 23:28:37 GMT 2025","failed","Tue Jan 14 23:28:38 GMT 2025","Demo page","","",""
