"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Sep 26 23:31:14 GMT 2024","Thu Sep 26 23:31:14 GMT 2024","791","","","Demo page","","","validation",""
"failed","Thu Sep 26 23:31:06 GMT 2024","Thu Sep 26 23:31:07 GMT 2024","798","","","","","","Different types of locator",""
"failed","Thu Sep 26 23:31:13 GMT 2024","Thu Sep 26 23:31:13 GMT 2024","607","","","Home Page","","","validate the page title",""
"failed","Thu Sep 26 23:31:07 GMT 2024","Thu Sep 26 23:31:08 GMT 2024","798","","","","","","@web Error validation",""
"passed","Thu Sep 26 23:31:09 GMT 2024","Thu Sep 26 23:31:13 GMT 2024","3185","","","","","","@UI Locator",""
"skipped","Thu Sep 26 23:31:13 GMT 2024","Thu Sep 26 23:31:13 GMT 2024","1","","","Home Page","","","should admin radio button is present",""
"skipped","Thu Sep 26 23:31:13 GMT 2024","Thu Sep 26 23:31:13 GMT 2024","0","","","Home Page","","","validate the free link is visible or not",""
"failed","Thu Sep 26 23:31:05 GMT 2024","Thu Sep 26 23:31:06 GMT 2024","946","","","","","","Child window handling",""
"passed","Thu Sep 26 23:31:08 GMT 2024","Thu Sep 26 23:31:09 GMT 2024","1089","","","","","","get started link",""
"failed","Thu Sep 26 23:31:15 GMT 2024","Thu Sep 26 23:31:15 GMT 2024","795","","","Demo page","","","validation of screen shot",""
