"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1877","validation of screen shot","","Thu Apr 10 23:32:34 GMT 2025","failed","Thu Apr 10 23:32:36 GMT 2025","Demo page","","",""
"","1129","Child window handling","","Thu Apr 10 23:32:25 GMT 2025","failed","Thu Apr 10 23:32:26 GMT 2025","","","",""
"","1129","get started link","","Thu Apr 10 23:32:29 GMT 2025","passed","Thu Apr 10 23:32:30 GMT 2025","","","",""
"","1","validate the free link is visible or not","","Thu Apr 10 23:32:32 GMT 2025","skipped","Thu Apr 10 23:32:32 GMT 2025","Home Page","","",""
"","853","@web Error validation","","Thu Apr 10 23:32:28 GMT 2025","failed","Thu Apr 10 23:32:28 GMT 2025","","","",""
"","616","validate the page title","","Thu Apr 10 23:32:32 GMT 2025","failed","Thu Apr 10 23:32:32 GMT 2025","Home Page","","",""
"","0","should admin radio button is present","","Thu Apr 10 23:32:32 GMT 2025","skipped","Thu Apr 10 23:32:32 GMT 2025","Home Page","","",""
"","1787","@UI Locator","","Thu Apr 10 23:32:30 GMT 2025","passed","Thu Apr 10 23:32:32 GMT 2025","","","",""
"","868","Different types of locator","","Thu Apr 10 23:32:26 GMT 2025","failed","Thu Apr 10 23:32:27 GMT 2025","","","",""
"","880","validation","","Thu Apr 10 23:32:33 GMT 2025","failed","Thu Apr 10 23:32:33 GMT 2025","Demo page","","",""
