"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Sep 03 23:29:30 GMT 2024","Tue Sep 03 23:29:31 GMT 2024","850","","","","","","@web Error validation",""
"passed","Tue Sep 03 23:29:33 GMT 2024","Tue Sep 03 23:29:36 GMT 2024","3215","","","","","","@UI Locator",""
"failed","Tue Sep 03 23:29:38 GMT 2024","Tue Sep 03 23:29:39 GMT 2024","854","","","Demo page","","","validation of screen shot",""
"failed","Tue Sep 03 23:29:28 GMT 2024","Tue Sep 03 23:29:29 GMT 2024","958","","","","","","Child window handling",""
"skipped","Tue Sep 03 23:29:37 GMT 2024","Tue Sep 03 23:29:37 GMT 2024","0","","","Home Page","","","validate the free link is visible or not",""
"failed","Tue Sep 03 23:29:29 GMT 2024","Tue Sep 03 23:29:30 GMT 2024","840","","","","","","Different types of locator",""
"failed","Tue Sep 03 23:29:36 GMT 2024","Tue Sep 03 23:29:37 GMT 2024","616","","","Home Page","","","validate the page title",""
"failed","Tue Sep 03 23:29:37 GMT 2024","Tue Sep 03 23:29:38 GMT 2024","837","","","Demo page","","","validation",""
"passed","Tue Sep 03 23:29:32 GMT 2024","Tue Sep 03 23:29:33 GMT 2024","1352","","","","","","get started link",""
"skipped","Tue Sep 03 23:29:37 GMT 2024","Tue Sep 03 23:29:37 GMT 2024","1","","","Home Page","","","should admin radio button is present",""
