"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2657","Child window handling","","Sat Dec 07 23:30:51 GMT 2024","failed","Sat Dec 07 23:30:53 GMT 2024","","","",""
"","1749","@UI Locator","","Sat Dec 07 23:30:57 GMT 2024","passed","Sat Dec 07 23:30:59 GMT 2024","","","",""
"","648","validate the page title","","Sat Dec 07 23:30:59 GMT 2024","failed","Sat Dec 07 23:30:59 GMT 2024","Home Page","","",""
"","1059","get started link","","Sat Dec 07 23:30:56 GMT 2024","passed","Sat Dec 07 23:30:57 GMT 2024","","","",""
"","868","Different types of locator","","Sat Dec 07 23:30:53 GMT 2024","failed","Sat Dec 07 23:30:54 GMT 2024","","","",""
"","855","validation of screen shot","","Sat Dec 07 23:31:01 GMT 2024","failed","Sat Dec 07 23:31:02 GMT 2024","Demo page","","",""
"","872","validation","","Sat Dec 07 23:31:00 GMT 2024","failed","Sat Dec 07 23:31:00 GMT 2024","Demo page","","",""
"","1","validate the free link is visible or not","","Sat Dec 07 23:30:59 GMT 2024","skipped","Sat Dec 07 23:30:59 GMT 2024","Home Page","","",""
"","0","should admin radio button is present","","Sat Dec 07 23:30:59 GMT 2024","skipped","Sat Dec 07 23:30:59 GMT 2024","Home Page","","",""
"","854","@web Error validation","","Sat Dec 07 23:30:55 GMT 2024","failed","Sat Dec 07 23:30:56 GMT 2024","","","",""
