"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Jul 06 23:26:33 GMT 2024","Sat Jul 06 23:26:33 GMT 2024","859","","","Demo page","","","validation of screen shot",""
"failed","Sat Jul 06 23:26:25 GMT 2024","Sat Jul 06 23:26:26 GMT 2024","857","","","","","","@web Error validation",""
"failed","Sat Jul 06 23:26:23 GMT 2024","Sat Jul 06 23:26:24 GMT 2024","950","","","","","","Child window handling",""
"failed","Sat Jul 06 23:26:31 GMT 2024","Sat Jul 06 23:26:31 GMT 2024","644","","","Home Page","","","validate the page title",""
"passed","Sat Jul 06 23:26:27 GMT 2024","Sat Jul 06 23:26:31 GMT 2024","3029","","","","","","@UI Locator",""
"failed","Sat Jul 06 23:26:31 GMT 2024","Sat Jul 06 23:26:32 GMT 2024","869","","","Demo page","","","validation",""
"skipped","Sat Jul 06 23:26:31 GMT 2024","Sat Jul 06 23:26:31 GMT 2024","0","","","Home Page","","","should admin radio button is present",""
"passed","Sat Jul 06 23:26:26 GMT 2024","Sat Jul 06 23:26:27 GMT 2024","1116","","","","","","get started link",""
"skipped","Sat Jul 06 23:26:31 GMT 2024","Sat Jul 06 23:26:31 GMT 2024","1","","","Home Page","","","validate the free link is visible or not",""
"failed","Sat Jul 06 23:26:24 GMT 2024","Sat Jul 06 23:26:25 GMT 2024","865","","","","","","Different types of locator",""
