"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 27 23:26:58 GMT 2024","Tue Feb 27 23:27:01 GMT 2024","3483","","","","","","@UI Locator",""
"passed","Tue Feb 27 23:26:53 GMT 2024","Tue Feb 27 23:26:56 GMT 2024","3913","","","","","","@web Error validation",""
"passed","Tue Feb 27 23:27:01 GMT 2024","Tue Feb 27 23:27:04 GMT 2024","2319","","","Home Page","","","validate the page title",""
"passed","Tue Feb 27 23:27:05 GMT 2024","Tue Feb 27 23:27:11 GMT 2024","5985","","","Demo page","","","validation",""
"passed","Tue Feb 27 23:26:49 GMT 2024","Tue Feb 27 23:26:53 GMT 2024","3491","","","","","","Different types of locator",""
"passed","Tue Feb 27 23:27:04 GMT 2024","Tue Feb 27 23:27:05 GMT 2024","772","","","Home Page","","","should admin radio button is present",""
"passed","Tue Feb 27 23:26:56 GMT 2024","Tue Feb 27 23:26:58 GMT 2024","1328","","","","","","get started link",""
"passed","Tue Feb 27 23:27:11 GMT 2024","Tue Feb 27 23:27:17 GMT 2024","6240","","","Demo page","","","validation of screen shot",""
"passed","Tue Feb 27 23:27:04 GMT 2024","Tue Feb 27 23:27:04 GMT 2024","779","","","Home Page","","","validate the free link is visible or not",""
"passed","Tue Feb 27 23:26:45 GMT 2024","Tue Feb 27 23:26:49 GMT 2024","3850","","","","","","Child window handling",""
