"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Jul 20 23:26:44 GMT 2024","Sat Jul 20 23:26:46 GMT 2024","1819","","","","","","Child window handling",""
"failed","Sat Jul 20 23:26:48 GMT 2024","Sat Jul 20 23:26:49 GMT 2024","897","","","","","","@web Error validation",""
"passed","Sat Jul 20 23:26:49 GMT 2024","Sat Jul 20 23:26:50 GMT 2024","1164","","","","","","get started link",""
"skipped","Sat Jul 20 23:26:55 GMT 2024","Sat Jul 20 23:26:55 GMT 2024","1","","","Home Page","","","validate the free link is visible or not",""
"failed","Sat Jul 20 23:26:47 GMT 2024","Sat Jul 20 23:26:47 GMT 2024","878","","","","","","Different types of locator",""
"skipped","Sat Jul 20 23:26:55 GMT 2024","Sat Jul 20 23:26:55 GMT 2024","0","","","Home Page","","","should admin radio button is present",""
"failed","Sat Jul 20 23:26:56 GMT 2024","Sat Jul 20 23:26:57 GMT 2024","877","","","Demo page","","","validation of screen shot",""
"failed","Sat Jul 20 23:26:54 GMT 2024","Sat Jul 20 23:26:55 GMT 2024","632","","","Home Page","","","validate the page title",""
"passed","Sat Jul 20 23:26:50 GMT 2024","Sat Jul 20 23:26:54 GMT 2024","3919","","","","","","@UI Locator",""
"failed","Sat Jul 20 23:26:55 GMT 2024","Sat Jul 20 23:26:56 GMT 2024","891","","","Demo page","","","validation",""
