"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Aug 28 23:29:10 GMT 2024","Wed Aug 28 23:29:11 GMT 2024","903","","","Demo page","","","validation of screen shot",""
"passed","Wed Aug 28 23:29:04 GMT 2024","Wed Aug 28 23:29:08 GMT 2024","3970","","","","","","@UI Locator",""
"failed","Wed Aug 28 23:29:08 GMT 2024","Wed Aug 28 23:29:08 GMT 2024","665","","","Home Page","","","validate the page title",""
"skipped","Wed Aug 28 23:29:08 GMT 2024","Wed Aug 28 23:29:08 GMT 2024","0","","","Home Page","","","should admin radio button is present",""
"failed","Wed Aug 28 23:29:01 GMT 2024","Wed Aug 28 23:29:02 GMT 2024","911","","","","","","@web Error validation",""
"skipped","Wed Aug 28 23:29:08 GMT 2024","Wed Aug 28 23:29:08 GMT 2024","1","","","Home Page","","","validate the free link is visible or not",""
"failed","Wed Aug 28 23:29:00 GMT 2024","Wed Aug 28 23:29:01 GMT 2024","873","","","","","","Different types of locator",""
"failed","Wed Aug 28 23:29:09 GMT 2024","Wed Aug 28 23:29:09 GMT 2024","905","","","Demo page","","","validation",""
"passed","Wed Aug 28 23:29:02 GMT 2024","Wed Aug 28 23:29:04 GMT 2024","1197","","","","","","get started link",""
"failed","Wed Aug 28 23:28:59 GMT 2024","Wed Aug 28 23:29:00 GMT 2024","1097","","","","","","Child window handling",""
