"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Jun 10 23:27:50 GMT 2024","Mon Jun 10 23:27:50 GMT 2024","0","","","Home Page","","","should admin radio button is present",""
"skipped","Mon Jun 10 23:27:50 GMT 2024","Mon Jun 10 23:27:50 GMT 2024","1","","","Home Page","","","validate the free link is visible or not",""
"failed","Mon Jun 10 23:27:51 GMT 2024","Mon Jun 10 23:27:52 GMT 2024","853","","","Demo page","","","validation of screen shot",""
"failed","Mon Jun 10 23:27:49 GMT 2024","Mon Jun 10 23:27:50 GMT 2024","695","","","Home Page","","","validate the page title",""
"failed","Mon Jun 10 23:27:50 GMT 2024","Mon Jun 10 23:27:51 GMT 2024","849","","","Demo page","","","validation",""
"passed","Mon Jun 10 23:27:46 GMT 2024","Mon Jun 10 23:27:49 GMT 2024","2913","","","","","","@UI Locator",""
"failed","Mon Jun 10 23:27:44 GMT 2024","Mon Jun 10 23:27:45 GMT 2024","864","","","","","","@web Error validation",""
"failed","Mon Jun 10 23:27:43 GMT 2024","Mon Jun 10 23:27:44 GMT 2024","856","","","","","","Different types of locator",""
"failed","Mon Jun 10 23:27:42 GMT 2024","Mon Jun 10 23:27:43 GMT 2024","994","","","","","","Child window handling",""
"passed","Mon Jun 10 23:27:45 GMT 2024","Mon Jun 10 23:27:46 GMT 2024","1083","","","","","","get started link",""
