"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Jun 07 23:28:13 GMT 2024","Fri Jun 07 23:28:13 GMT 2024","1","","","Home Page","","","validate the free link is visible or not",""
"failed","Fri Jun 07 23:28:05 GMT 2024","Fri Jun 07 23:28:06 GMT 2024","1007","","","","","","Child window handling",""
"failed","Fri Jun 07 23:28:06 GMT 2024","Fri Jun 07 23:28:07 GMT 2024","887","","","","","","Different types of locator",""
"failed","Fri Jun 07 23:28:15 GMT 2024","Fri Jun 07 23:28:16 GMT 2024","894","","","Demo page","","","validation of screen shot",""
"passed","Fri Jun 07 23:28:09 GMT 2024","Fri Jun 07 23:28:13 GMT 2024","3199","","","","","","@UI Locator",""
"failed","Fri Jun 07 23:28:13 GMT 2024","Fri Jun 07 23:28:13 GMT 2024","649","","","Home Page","","","validate the page title",""
"failed","Fri Jun 07 23:28:07 GMT 2024","Fri Jun 07 23:28:08 GMT 2024","893","","","","","","@web Error validation",""
"skipped","Fri Jun 07 23:28:13 GMT 2024","Fri Jun 07 23:28:13 GMT 2024","0","","","Home Page","","","should admin radio button is present",""
"failed","Fri Jun 07 23:28:14 GMT 2024","Fri Jun 07 23:28:14 GMT 2024","893","","","Demo page","","","validation",""
"passed","Fri Jun 07 23:28:08 GMT 2024","Fri Jun 07 23:28:09 GMT 2024","1135","","","","","","get started link",""
