"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","874","validation","","Fri Dec 27 23:29:23 GMT 2024","failed","Fri Dec 27 23:29:24 GMT 2024","Demo page","","",""
"","1","validate the free link is visible or not","","Fri Dec 27 23:29:22 GMT 2024","skipped","Fri Dec 27 23:29:22 GMT 2024","Home Page","","",""
"","849","@web Error validation","","Fri Dec 27 23:29:17 GMT 2024","failed","Fri Dec 27 23:29:18 GMT 2024","","","",""
"","857","validation of screen shot","","Fri Dec 27 23:29:24 GMT 2024","failed","Fri Dec 27 23:29:25 GMT 2024","Demo page","","",""
"","2447","@UI Locator","","Fri Dec 27 23:29:19 GMT 2024","passed","Fri Dec 27 23:29:22 GMT 2024","","","",""
"","1651","Child window handling","","Fri Dec 27 23:29:14 GMT 2024","failed","Fri Dec 27 23:29:15 GMT 2024","","","",""
"","1337","get started link","","Fri Dec 27 23:29:18 GMT 2024","passed","Fri Dec 27 23:29:19 GMT 2024","","","",""
"","863","Different types of locator","","Fri Dec 27 23:29:16 GMT 2024","failed","Fri Dec 27 23:29:17 GMT 2024","","","",""
"","632","validate the page title","","Fri Dec 27 23:29:22 GMT 2024","failed","Fri Dec 27 23:29:22 GMT 2024","Home Page","","",""
"","0","should admin radio button is present","","Fri Dec 27 23:29:22 GMT 2024","skipped","Fri Dec 27 23:29:22 GMT 2024","Home Page","","",""
