"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Oct 01 23:29:59 GMT 2024","Tue Oct 01 23:30:00 GMT 2024","588","","","Home Page","","","validate the page title",""
"failed","Tue Oct 01 23:29:52 GMT 2024","Tue Oct 01 23:29:53 GMT 2024","964","","","","","","Child window handling",""
"skipped","Tue Oct 01 23:30:00 GMT 2024","Tue Oct 01 23:30:00 GMT 2024","0","","","Home Page","","","should admin radio button is present",""
"failed","Tue Oct 01 23:30:01 GMT 2024","Tue Oct 01 23:30:02 GMT 2024","794","","","Demo page","","","validation of screen shot",""
"passed","Tue Oct 01 23:29:56 GMT 2024","Tue Oct 01 23:29:59 GMT 2024","2840","","","","","","@UI Locator",""
"passed","Tue Oct 01 23:29:55 GMT 2024","Tue Oct 01 23:29:56 GMT 2024","1139","","","","","","get started link",""
"skipped","Tue Oct 01 23:30:00 GMT 2024","Tue Oct 01 23:30:00 GMT 2024","1","","","Home Page","","","validate the free link is visible or not",""
"failed","Tue Oct 01 23:30:00 GMT 2024","Tue Oct 01 23:30:01 GMT 2024","800","","","Demo page","","","validation",""
"failed","Tue Oct 01 23:29:54 GMT 2024","Tue Oct 01 23:29:55 GMT 2024","816","","","","","","@web Error validation",""
"failed","Tue Oct 01 23:29:53 GMT 2024","Tue Oct 01 23:29:54 GMT 2024","815","","","","","","Different types of locator",""
