"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 26 23:27:12 GMT 2024","Fri Jan 26 23:27:19 GMT 2024","6421","","","Demo page","","","validation of screen shot",""
"passed","Fri Jan 26 23:26:56 GMT 2024","Fri Jan 26 23:26:58 GMT 2024","1401","","","","","","get started link",""
"passed","Fri Jan 26 23:26:58 GMT 2024","Fri Jan 26 23:27:02 GMT 2024","3742","","","","","","@UI Locator",""
"passed","Fri Jan 26 23:27:02 GMT 2024","Fri Jan 26 23:27:04 GMT 2024","2355","","","Home Page","","","validate the page title",""
"passed","Fri Jan 26 23:27:05 GMT 2024","Fri Jan 26 23:27:05 GMT 2024","754","","","Home Page","","","should admin radio button is present",""
"passed","Fri Jan 26 23:27:04 GMT 2024","Fri Jan 26 23:27:05 GMT 2024","736","","","Home Page","","","validate the free link is visible or not",""
"passed","Fri Jan 26 23:26:53 GMT 2024","Fri Jan 26 23:26:56 GMT 2024","3945","","","","","","@web Error validation",""
"passed","Fri Jan 26 23:26:49 GMT 2024","Fri Jan 26 23:26:53 GMT 2024","3361","","","","","","Different types of locator",""
"passed","Fri Jan 26 23:26:44 GMT 2024","Fri Jan 26 23:26:49 GMT 2024","5419","","","","","","Child window handling",""
"passed","Fri Jan 26 23:27:05 GMT 2024","Fri Jan 26 23:27:12 GMT 2024","6786","","","Demo page","","","validation",""
