"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1018","Child window handling","","Fri Mar 28 23:31:24 GMT 2025","failed","Fri Mar 28 23:31:25 GMT 2025","","","",""
"","847","validation","","Fri Mar 28 23:31:31 GMT 2025","failed","Fri Mar 28 23:31:32 GMT 2025","Demo page","","",""
"","849","validation of screen shot","","Fri Mar 28 23:31:32 GMT 2025","failed","Fri Mar 28 23:31:33 GMT 2025","Demo page","","",""
"","834","Different types of locator","","Fri Mar 28 23:31:25 GMT 2025","failed","Fri Mar 28 23:31:26 GMT 2025","","","",""
"","1752","@UI Locator","","Fri Mar 28 23:31:28 GMT 2025","passed","Fri Mar 28 23:31:30 GMT 2025","","","",""
"","1111","get started link","","Fri Mar 28 23:31:27 GMT 2025","passed","Fri Mar 28 23:31:28 GMT 2025","","","",""
"","0","validate the free link is visible or not","","Fri Mar 28 23:31:31 GMT 2025","skipped","Fri Mar 28 23:31:31 GMT 2025","Home Page","","",""
"","596","validate the page title","","Fri Mar 28 23:31:30 GMT 2025","failed","Fri Mar 28 23:31:31 GMT 2025","Home Page","","",""
"","1","should admin radio button is present","","Fri Mar 28 23:31:31 GMT 2025","skipped","Fri Mar 28 23:31:31 GMT 2025","Home Page","","",""
"","935","@web Error validation","","Fri Mar 28 23:31:26 GMT 2025","failed","Fri Mar 28 23:31:27 GMT 2025","","","",""
