"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Jun 12 23:27:57 GMT 2024","Wed Jun 12 23:27:58 GMT 2024","865","","","Demo page","","","validation",""
"skipped","Wed Jun 12 23:27:57 GMT 2024","Wed Jun 12 23:27:57 GMT 2024","1","","","Home Page","","","validate the free link is visible or not",""
"skipped","Wed Jun 12 23:27:57 GMT 2024","Wed Jun 12 23:27:57 GMT 2024","0","","","Home Page","","","should admin radio button is present",""
"passed","Wed Jun 12 23:27:53 GMT 2024","Wed Jun 12 23:27:56 GMT 2024","2872","","","","","","@UI Locator",""
"failed","Wed Jun 12 23:27:50 GMT 2024","Wed Jun 12 23:27:51 GMT 2024","852","","","","","","Different types of locator",""
"failed","Wed Jun 12 23:27:49 GMT 2024","Wed Jun 12 23:27:50 GMT 2024","964","","","","","","Child window handling",""
"failed","Wed Jun 12 23:27:56 GMT 2024","Wed Jun 12 23:27:57 GMT 2024","597","","","Home Page","","","validate the page title",""
"passed","Wed Jun 12 23:27:52 GMT 2024","Wed Jun 12 23:27:53 GMT 2024","1144","","","","","","get started link",""
"failed","Wed Jun 12 23:27:51 GMT 2024","Wed Jun 12 23:27:52 GMT 2024","863","","","","","","@web Error validation",""
"failed","Wed Jun 12 23:27:58 GMT 2024","Wed Jun 12 23:27:59 GMT 2024","838","","","Demo page","","","validation of screen shot",""
