"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Feb 17 23:26:49 GMT 2024","Sat Feb 17 23:26:53 GMT 2024","3953","","","","","","@web Error validation",""
"passed","Sat Feb 17 23:26:45 GMT 2024","Sat Feb 17 23:26:49 GMT 2024","3235","","","","","","Different types of locator",""
"passed","Sat Feb 17 23:26:58 GMT 2024","Sat Feb 17 23:27:00 GMT 2024","2298","","","Home Page","","","validate the page title",""
"passed","Sat Feb 17 23:27:08 GMT 2024","Sat Feb 17 23:27:14 GMT 2024","6174","","","Demo page","","","validation of screen shot",""
"passed","Sat Feb 17 23:26:40 GMT 2024","Sat Feb 17 23:26:45 GMT 2024","5247","","","","","","Child window handling",""
"passed","Sat Feb 17 23:27:01 GMT 2024","Sat Feb 17 23:27:02 GMT 2024","670","","","Home Page","","","should admin radio button is present",""
"passed","Sat Feb 17 23:26:54 GMT 2024","Sat Feb 17 23:26:58 GMT 2024","3820","","","","","","@UI Locator",""
"passed","Sat Feb 17 23:26:53 GMT 2024","Sat Feb 17 23:26:54 GMT 2024","1566","","","","","","get started link",""
"passed","Sat Feb 17 23:27:00 GMT 2024","Sat Feb 17 23:27:01 GMT 2024","671","","","Home Page","","","validate the free link is visible or not",""
"passed","Sat Feb 17 23:27:02 GMT 2024","Sat Feb 17 23:27:08 GMT 2024","5936","","","Demo page","","","validation",""
