"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 29 23:28:22 GMT 2024","Mon Jul 29 23:28:25 GMT 2024","3193","","","","","","@UI Locator",""
"failed","Mon Jul 29 23:28:27 GMT 2024","Mon Jul 29 23:28:28 GMT 2024","861","","","Demo page","","","validation of screen shot",""
"failed","Mon Jul 29 23:28:19 GMT 2024","Mon Jul 29 23:28:20 GMT 2024","879","","","","","","@web Error validation",""
"failed","Mon Jul 29 23:28:17 GMT 2024","Mon Jul 29 23:28:18 GMT 2024","1038","","","","","","Child window handling",""
"skipped","Mon Jul 29 23:28:26 GMT 2024","Mon Jul 29 23:28:26 GMT 2024","0","","","Home Page","","","validate the free link is visible or not",""
"failed","Mon Jul 29 23:28:26 GMT 2024","Mon Jul 29 23:28:27 GMT 2024","893","","","Demo page","","","validation",""
"failed","Mon Jul 29 23:28:18 GMT 2024","Mon Jul 29 23:28:19 GMT 2024","916","","","","","","Different types of locator",""
"failed","Mon Jul 29 23:28:25 GMT 2024","Mon Jul 29 23:28:26 GMT 2024","639","","","Home Page","","","validate the page title",""
"passed","Mon Jul 29 23:28:21 GMT 2024","Mon Jul 29 23:28:22 GMT 2024","1206","","","","","","get started link",""
"skipped","Mon Jul 29 23:28:26 GMT 2024","Mon Jul 29 23:28:26 GMT 2024","1","","","Home Page","","","should admin radio button is present",""
