"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 29 23:27:04 GMT 2024","Mon Apr 29 23:27:10 GMT 2024","6608","","","Demo page","","","validation of screen shot",""
"passed","Mon Apr 29 23:26:37 GMT 2024","Mon Apr 29 23:26:41 GMT 2024","4164","","","","","","Child window handling",""
"passed","Mon Apr 29 23:26:58 GMT 2024","Mon Apr 29 23:26:58 GMT 2024","813","","","Home Page","","","should admin radio button is present",""
"passed","Mon Apr 29 23:26:54 GMT 2024","Mon Apr 29 23:26:57 GMT 2024","2622","","","Home Page","","","validate the page title",""
"passed","Mon Apr 29 23:26:49 GMT 2024","Mon Apr 29 23:26:50 GMT 2024","1602","","","","","","get started link",""
"passed","Mon Apr 29 23:26:58 GMT 2024","Mon Apr 29 23:27:04 GMT 2024","5465","","","Demo page","","","validation",""
"passed","Mon Apr 29 23:26:45 GMT 2024","Mon Apr 29 23:26:49 GMT 2024","4035","","","","","","@web Error validation",""
"passed","Mon Apr 29 23:26:41 GMT 2024","Mon Apr 29 23:26:45 GMT 2024","3274","","","","","","Different types of locator",""
"passed","Mon Apr 29 23:26:50 GMT 2024","Mon Apr 29 23:26:54 GMT 2024","3644","","","","","","@UI Locator",""
"passed","Mon Apr 29 23:26:57 GMT 2024","Mon Apr 29 23:26:58 GMT 2024","898","","","Home Page","","","validate the free link is visible or not",""
