"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 07 23:26:51 GMT 2024","Wed Feb 07 23:26:52 GMT 2024","773","","","Home Page","","","should admin radio button is present",""
"passed","Wed Feb 07 23:26:42 GMT 2024","Wed Feb 07 23:26:43 GMT 2024","1580","","","","","","get started link",""
"passed","Wed Feb 07 23:26:38 GMT 2024","Wed Feb 07 23:26:42 GMT 2024","3967","","","","","","@web Error validation",""
"passed","Wed Feb 07 23:26:30 GMT 2024","Wed Feb 07 23:26:34 GMT 2024","4547","","","","","","Child window handling",""
"passed","Wed Feb 07 23:26:52 GMT 2024","Wed Feb 07 23:26:57 GMT 2024","5435","","","Demo page","","","validation",""
"passed","Wed Feb 07 23:26:43 GMT 2024","Wed Feb 07 23:26:48 GMT 2024","4411","","","","","","@UI Locator",""
"passed","Wed Feb 07 23:26:50 GMT 2024","Wed Feb 07 23:26:51 GMT 2024","797","","","Home Page","","","validate the free link is visible or not",""
"passed","Wed Feb 07 23:26:34 GMT 2024","Wed Feb 07 23:26:38 GMT 2024","3494","","","","","","Different types of locator",""
"passed","Wed Feb 07 23:26:48 GMT 2024","Wed Feb 07 23:26:50 GMT 2024","2543","","","Home Page","","","validate the page title",""
"passed","Wed Feb 07 23:26:57 GMT 2024","Wed Feb 07 23:27:04 GMT 2024","7059","","","Demo page","","","validation of screen shot",""
