"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1020","get started link","","Sat Jan 25 23:28:31 GMT 2025","passed","Sat Jan 25 23:28:32 GMT 2025","","","",""
"","806","@web Error validation","","Sat Jan 25 23:28:30 GMT 2025","failed","Sat Jan 25 23:28:30 GMT 2025","","","",""
"","938","Child window handling","","Sat Jan 25 23:28:27 GMT 2025","failed","Sat Jan 25 23:28:28 GMT 2025","","","",""
"","806","validation of screen shot","","Sat Jan 25 23:28:35 GMT 2025","failed","Sat Jan 25 23:28:36 GMT 2025","Demo page","","",""
"","620","validate the page title","","Sat Jan 25 23:28:33 GMT 2025","failed","Sat Jan 25 23:28:34 GMT 2025","Home Page","","",""
"","0","validate the free link is visible or not","","Sat Jan 25 23:28:34 GMT 2025","skipped","Sat Jan 25 23:28:34 GMT 2025","Home Page","","",""
"","1","should admin radio button is present","","Sat Jan 25 23:28:34 GMT 2025","skipped","Sat Jan 25 23:28:34 GMT 2025","Home Page","","",""
"","785","Different types of locator","","Sat Jan 25 23:28:28 GMT 2025","failed","Sat Jan 25 23:28:29 GMT 2025","","","",""
"","1727","@UI Locator","","Sat Jan 25 23:28:32 GMT 2025","passed","Sat Jan 25 23:28:33 GMT 2025","","","",""
"","820","validation","","Sat Jan 25 23:28:34 GMT 2025","failed","Sat Jan 25 23:28:35 GMT 2025","Demo page","","",""
