"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 16 23:26:58 GMT 2024","Tue Apr 16 23:26:59 GMT 2024","805","","","Home Page","","","validate the free link is visible or not",""
"passed","Tue Apr 16 23:27:05 GMT 2024","Tue Apr 16 23:27:12 GMT 2024","6330","","","Demo page","","","validation of screen shot",""
"passed","Tue Apr 16 23:26:43 GMT 2024","Tue Apr 16 23:26:46 GMT 2024","3465","","","","","","Different types of locator",""
"passed","Tue Apr 16 23:26:38 GMT 2024","Tue Apr 16 23:26:43 GMT 2024","5379","","","","","","Child window handling",""
"passed","Tue Apr 16 23:26:52 GMT 2024","Tue Apr 16 23:26:56 GMT 2024","3668","","","","","","@UI Locator",""
"passed","Tue Apr 16 23:26:46 GMT 2024","Tue Apr 16 23:26:50 GMT 2024","3999","","","","","","@web Error validation",""
"passed","Tue Apr 16 23:26:56 GMT 2024","Tue Apr 16 23:26:58 GMT 2024","2399","","","Home Page","","","validate the page title",""
"passed","Tue Apr 16 23:27:00 GMT 2024","Tue Apr 16 23:27:05 GMT 2024","5579","","","Demo page","","","validation",""
"passed","Tue Apr 16 23:26:59 GMT 2024","Tue Apr 16 23:27:00 GMT 2024","731","","","Home Page","","","should admin radio button is present",""
"passed","Tue Apr 16 23:26:50 GMT 2024","Tue Apr 16 23:26:52 GMT 2024","1624","","","","","","get started link",""
