"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","should admin radio button is present","","Thu Dec 05 23:32:24 GMT 2024","skipped","Thu Dec 05 23:32:24 GMT 2024","Home Page","","",""
"","834","validation","","Thu Dec 05 23:32:24 GMT 2024","failed","Thu Dec 05 23:32:25 GMT 2024","Demo page","","",""
"","824","validation of screen shot","","Thu Dec 05 23:32:25 GMT 2024","failed","Thu Dec 05 23:32:26 GMT 2024","Demo page","","",""
"","1760","@UI Locator","","Thu Dec 05 23:32:21 GMT 2024","passed","Thu Dec 05 23:32:23 GMT 2024","","","",""
"","621","validate the page title","","Thu Dec 05 23:32:23 GMT 2024","failed","Thu Dec 05 23:32:24 GMT 2024","Home Page","","",""
"","823","@web Error validation","","Thu Dec 05 23:32:19 GMT 2024","failed","Thu Dec 05 23:32:20 GMT 2024","","","",""
"","834","Different types of locator","","Thu Dec 05 23:32:18 GMT 2024","failed","Thu Dec 05 23:32:19 GMT 2024","","","",""
"","1175","get started link","","Thu Dec 05 23:32:20 GMT 2024","passed","Thu Dec 05 23:32:21 GMT 2024","","","",""
"","0","validate the free link is visible or not","","Thu Dec 05 23:32:24 GMT 2024","skipped","Thu Dec 05 23:32:24 GMT 2024","Home Page","","",""
"","1008","Child window handling","","Thu Dec 05 23:32:17 GMT 2024","failed","Thu Dec 05 23:32:18 GMT 2024","","","",""
