"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Sep 16 23:26:37 GMT 2024","Mon Sep 16 23:26:38 GMT 2024","843","","","Demo page","","","validation of screen shot",""
"skipped","Mon Sep 16 23:26:36 GMT 2024","Mon Sep 16 23:26:36 GMT 2024","0","","","Home Page","","","should admin radio button is present",""
"passed","Mon Sep 16 23:26:32 GMT 2024","Mon Sep 16 23:26:35 GMT 2024","2883","","","","","","@UI Locator",""
"failed","Mon Sep 16 23:26:28 GMT 2024","Mon Sep 16 23:26:29 GMT 2024","929","","","","","","Child window handling",""
"failed","Mon Sep 16 23:26:29 GMT 2024","Mon Sep 16 23:26:30 GMT 2024","838","","","","","","Different types of locator",""
"failed","Mon Sep 16 23:26:36 GMT 2024","Mon Sep 16 23:26:37 GMT 2024","818","","","Demo page","","","validation",""
"skipped","Mon Sep 16 23:26:36 GMT 2024","Mon Sep 16 23:26:36 GMT 2024","1","","","Home Page","","","validate the free link is visible or not",""
"failed","Mon Sep 16 23:26:35 GMT 2024","Mon Sep 16 23:26:36 GMT 2024","599","","","Home Page","","","validate the page title",""
"failed","Mon Sep 16 23:26:30 GMT 2024","Mon Sep 16 23:26:31 GMT 2024","844","","","","","","@web Error validation",""
"passed","Mon Sep 16 23:26:31 GMT 2024","Mon Sep 16 23:26:32 GMT 2024","1136","","","","","","get started link",""
