"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","validate the free link is visible or not","","Mon Feb 03 23:29:11 GMT 2025","skipped","Mon Feb 03 23:29:11 GMT 2025","Home Page","","",""
"","1048","Child window handling","","Mon Feb 03 23:29:04 GMT 2025","failed","Mon Feb 03 23:29:05 GMT 2025","","","",""
"","804","@web Error validation","","Mon Feb 03 23:29:07 GMT 2025","failed","Mon Feb 03 23:29:07 GMT 2025","","","",""
"","0","should admin radio button is present","","Mon Feb 03 23:29:11 GMT 2025","skipped","Mon Feb 03 23:29:11 GMT 2025","Home Page","","",""
"","794","validation of screen shot","","Mon Feb 03 23:29:13 GMT 2025","failed","Mon Feb 03 23:29:14 GMT 2025","Demo page","","",""
"","1096","get started link","","Mon Feb 03 23:29:08 GMT 2025","passed","Mon Feb 03 23:29:09 GMT 2025","","","",""
"","802","validation","","Mon Feb 03 23:29:12 GMT 2025","failed","Mon Feb 03 23:29:12 GMT 2025","Demo page","","",""
"","1846","@UI Locator","","Mon Feb 03 23:29:09 GMT 2025","passed","Mon Feb 03 23:29:11 GMT 2025","","","",""
"","805","Different types of locator","","Mon Feb 03 23:29:05 GMT 2025","failed","Mon Feb 03 23:29:06 GMT 2025","","","",""
"","583","validate the page title","","Mon Feb 03 23:29:11 GMT 2025","failed","Mon Feb 03 23:29:11 GMT 2025","Home Page","","",""
