"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","874","validation of screen shot","","Thu Mar 13 23:30:29 GMT 2025","failed","Thu Mar 13 23:30:30 GMT 2025","Demo page","","",""
"","615","validate the page title","","Thu Mar 13 23:30:27 GMT 2025","failed","Thu Mar 13 23:30:27 GMT 2025","Home Page","","",""
"","0","validate the free link is visible or not","","Thu Mar 13 23:30:27 GMT 2025","skipped","Thu Mar 13 23:30:27 GMT 2025","Home Page","","",""
"","1","should admin radio button is present","","Thu Mar 13 23:30:27 GMT 2025","skipped","Thu Mar 13 23:30:27 GMT 2025","Home Page","","",""
"","884","validation","","Thu Mar 13 23:30:28 GMT 2025","failed","Thu Mar 13 23:30:29 GMT 2025","Demo page","","",""
"","1164","get started link","","Thu Mar 13 23:30:24 GMT 2025","passed","Thu Mar 13 23:30:25 GMT 2025","","","",""
"","859","@web Error validation","","Thu Mar 13 23:30:23 GMT 2025","failed","Thu Mar 13 23:30:24 GMT 2025","","","",""
"","853","Different types of locator","","Thu Mar 13 23:30:22 GMT 2025","failed","Thu Mar 13 23:30:23 GMT 2025","","","",""
"","1602","@UI Locator","","Thu Mar 13 23:30:25 GMT 2025","passed","Thu Mar 13 23:30:27 GMT 2025","","","",""
"","1173","Child window handling","","Thu Mar 13 23:30:20 GMT 2025","failed","Thu Mar 13 23:30:21 GMT 2025","","","",""
