"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Jun 01 23:27:28 GMT 2024","Sat Jun 01 23:27:28 GMT 2024","828","","","","","","@web Error validation",""
"failed","Sat Jun 01 23:27:33 GMT 2024","Sat Jun 01 23:27:33 GMT 2024","622","","","Home Page","","","validate the page title",""
"failed","Sat Jun 01 23:27:26 GMT 2024","Sat Jun 01 23:27:27 GMT 2024","840","","","","","","Different types of locator",""
"failed","Sat Jun 01 23:27:25 GMT 2024","Sat Jun 01 23:27:26 GMT 2024","1054","","","","","","Child window handling",""
"failed","Sat Jun 01 23:27:34 GMT 2024","Sat Jun 01 23:27:35 GMT 2024","859","","","Demo page","","","validation",""
"skipped","Sat Jun 01 23:27:33 GMT 2024","Sat Jun 01 23:27:33 GMT 2024","0","","","Home Page","","","should admin radio button is present",""
"passed","Sat Jun 01 23:27:30 GMT 2024","Sat Jun 01 23:27:33 GMT 2024","2990","","","","","","@UI Locator",""
"failed","Sat Jun 01 23:27:35 GMT 2024","Sat Jun 01 23:27:36 GMT 2024","847","","","Demo page","","","validation of screen shot",""
"skipped","Sat Jun 01 23:27:33 GMT 2024","Sat Jun 01 23:27:33 GMT 2024","0","","","Home Page","","","validate the free link is visible or not",""
"passed","Sat Jun 01 23:27:29 GMT 2024","Sat Jun 01 23:27:30 GMT 2024","1120","","","","","","get started link",""
