"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Apr 06 23:26:50 GMT 2024","Sat Apr 06 23:26:50 GMT 2024","1","","","Home Page","","","validate the free link is visible or not",""
"passed","Sat Apr 06 23:26:45 GMT 2024","Sat Apr 06 23:26:46 GMT 2024","1114","","","","","","get started link",""
"failed","Sat Apr 06 23:26:39 GMT 2024","Sat Apr 06 23:26:42 GMT 2024","3536","","","","","","Child window handling",""
"failed","Sat Apr 06 23:26:44 GMT 2024","Sat Apr 06 23:26:45 GMT 2024","854","","","","","","@web Error validation",""
"failed","Sat Apr 06 23:26:43 GMT 2024","Sat Apr 06 23:26:44 GMT 2024","845","","","","","","Different types of locator",""
"failed","Sat Apr 06 23:26:51 GMT 2024","Sat Apr 06 23:26:52 GMT 2024","856","","","Demo page","","","validation of screen shot",""
"passed","Sat Apr 06 23:26:46 GMT 2024","Sat Apr 06 23:26:49 GMT 2024","2900","","","","","","@UI Locator",""
"failed","Sat Apr 06 23:26:50 GMT 2024","Sat Apr 06 23:26:51 GMT 2024","869","","","Demo page","","","validation",""
"skipped","Sat Apr 06 23:26:50 GMT 2024","Sat Apr 06 23:26:50 GMT 2024","0","","","Home Page","","","should admin radio button is present",""
"failed","Sat Apr 06 23:26:49 GMT 2024","Sat Apr 06 23:26:50 GMT 2024","633","","","Home Page","","","validate the page title",""
