"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2365","get started link","","Wed Feb 26 23:32:24 GMT 2025","passed","Wed Feb 26 23:32:26 GMT 2025","","","",""
"","917","validation of screen shot","","Wed Feb 26 23:32:31 GMT 2025","failed","Wed Feb 26 23:32:32 GMT 2025","Demo page","","",""
"","925","Different types of locator","","Wed Feb 26 23:32:21 GMT 2025","failed","Wed Feb 26 23:32:22 GMT 2025","","","",""
"","2575","@UI Locator","","Wed Feb 26 23:32:26 GMT 2025","passed","Wed Feb 26 23:32:29 GMT 2025","","","",""
"","0","should admin radio button is present","","Wed Feb 26 23:32:29 GMT 2025","skipped","Wed Feb 26 23:32:29 GMT 2025","Home Page","","",""
"","1","validate the free link is visible or not","","Wed Feb 26 23:32:29 GMT 2025","skipped","Wed Feb 26 23:32:29 GMT 2025","Home Page","","",""
"","669","validate the page title","","Wed Feb 26 23:32:29 GMT 2025","failed","Wed Feb 26 23:32:29 GMT 2025","Home Page","","",""
"","926","validation","","Wed Feb 26 23:32:30 GMT 2025","failed","Wed Feb 26 23:32:31 GMT 2025","Demo page","","",""
"","1249","Child window handling","","Wed Feb 26 23:32:20 GMT 2025","failed","Wed Feb 26 23:32:21 GMT 2025","","","",""
"","921","@web Error validation","","Wed Feb 26 23:32:23 GMT 2025","failed","Wed Feb 26 23:32:23 GMT 2025","","","",""
