"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2497","@UI Locator","","Wed Mar 12 23:31:45 GMT 2025","passed","Wed Mar 12 23:31:48 GMT 2025","","","",""
"","1560","Child window handling","","Wed Mar 12 23:31:40 GMT 2025","failed","Wed Mar 12 23:31:42 GMT 2025","","","",""
"","894","@web Error validation","","Wed Mar 12 23:31:43 GMT 2025","failed","Wed Mar 12 23:31:44 GMT 2025","","","",""
"","904","validation of screen shot","","Wed Mar 12 23:31:50 GMT 2025","failed","Wed Mar 12 23:31:51 GMT 2025","Demo page","","",""
"","919","validation","","Wed Mar 12 23:31:49 GMT 2025","failed","Wed Mar 12 23:31:50 GMT 2025","Demo page","","",""
"","1037","get started link","","Wed Mar 12 23:31:44 GMT 2025","passed","Wed Mar 12 23:31:45 GMT 2025","","","",""
"","655","validate the page title","","Wed Mar 12 23:31:48 GMT 2025","failed","Wed Mar 12 23:31:49 GMT 2025","Home Page","","",""
"","0","validate the free link is visible or not","","Wed Mar 12 23:31:49 GMT 2025","skipped","Wed Mar 12 23:31:49 GMT 2025","Home Page","","",""
"","1","should admin radio button is present","","Wed Mar 12 23:31:49 GMT 2025","skipped","Wed Mar 12 23:31:49 GMT 2025","Home Page","","",""
"","899","Different types of locator","","Wed Mar 12 23:31:42 GMT 2025","failed","Wed Mar 12 23:31:43 GMT 2025","","","",""
