"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","860","Different types of locator","","Sat Dec 28 23:29:23 GMT 2024","failed","Sat Dec 28 23:29:24 GMT 2024","","","",""
"","1758","@UI Locator","","Sat Dec 28 23:29:26 GMT 2024","passed","Sat Dec 28 23:29:28 GMT 2024","","","",""
"","859","validation of screen shot","","Sat Dec 28 23:29:30 GMT 2024","failed","Sat Dec 28 23:29:31 GMT 2024","Demo page","","",""
"","980","Child window handling","","Sat Dec 28 23:29:21 GMT 2024","failed","Sat Dec 28 23:29:22 GMT 2024","","","",""
"","849","@web Error validation","","Sat Dec 28 23:29:24 GMT 2024","failed","Sat Dec 28 23:29:25 GMT 2024","","","",""
"","647","validate the page title","","Sat Dec 28 23:29:28 GMT 2024","failed","Sat Dec 28 23:29:29 GMT 2024","Home Page","","",""
"","1065","get started link","","Sat Dec 28 23:29:25 GMT 2024","passed","Sat Dec 28 23:29:26 GMT 2024","","","",""
"","869","validation","","Sat Dec 28 23:29:29 GMT 2024","failed","Sat Dec 28 23:29:30 GMT 2024","Demo page","","",""
"","1","validate the free link is visible or not","","Sat Dec 28 23:29:29 GMT 2024","skipped","Sat Dec 28 23:29:29 GMT 2024","Home Page","","",""
"","1","should admin radio button is present","","Sat Dec 28 23:29:29 GMT 2024","skipped","Sat Dec 28 23:29:29 GMT 2024","Home Page","","",""
