"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","665","validate the page title","","Wed Dec 25 23:29:18 GMT 2024","failed","Wed Dec 25 23:29:19 GMT 2024","Home Page","","",""
"","2291","Child window handling","","Wed Dec 25 23:29:10 GMT 2024","failed","Wed Dec 25 23:29:13 GMT 2024","","","",""
"","872","Different types of locator","","Wed Dec 25 23:29:13 GMT 2024","failed","Wed Dec 25 23:29:14 GMT 2024","","","",""
"","872","validation of screen shot","","Wed Dec 25 23:29:20 GMT 2024","failed","Wed Dec 25 23:29:21 GMT 2024","Demo page","","",""
"","1705","@UI Locator","","Wed Dec 25 23:29:17 GMT 2024","passed","Wed Dec 25 23:29:18 GMT 2024","","","",""
"","1087","get started link","","Wed Dec 25 23:29:15 GMT 2024","passed","Wed Dec 25 23:29:17 GMT 2024","","","",""
"","865","@web Error validation","","Wed Dec 25 23:29:14 GMT 2024","failed","Wed Dec 25 23:29:15 GMT 2024","","","",""
"","855","validation","","Wed Dec 25 23:29:19 GMT 2024","failed","Wed Dec 25 23:29:20 GMT 2024","Demo page","","",""
"","0","validate the free link is visible or not","","Wed Dec 25 23:29:19 GMT 2024","skipped","Wed Dec 25 23:29:19 GMT 2024","Home Page","","",""
"","0","should admin radio button is present","","Wed Dec 25 23:29:19 GMT 2024","skipped","Wed Dec 25 23:29:19 GMT 2024","Home Page","","",""
